"meter_id","name","kec_name","des_name","log_time","power_usage","capacity","hour"
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-13 15:37:09.000,0.09325562031640299750,0.9,15
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-13 18:37:18.000,0.16319733555370524563,0.9,18
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-13 21:37:28.000,0.12321924144310823221,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 02:23:58.000,0.07993338884263114072,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 05:24:07.000,0.07993338884263114072,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 08:24:17.000,0.18982423681776133070,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 11:24:26.000,0.11990008326394671107,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 14:24:35.000,0.05995004163197335554,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 17:24:42.000,0.19987045433515314444,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 20:24:52.000,0.14320074005550416175,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-01 23:25:01.000,0.04662781015820149875,0.9,23
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 02:12:36.000,0.08314855875831485495,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 05:12:31.000,0.08003705419175544263,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 08:12:40.000,0.18984179850124895920,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 11:12:50.000,0.09990749306197964773,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 14:12:59.000,0.12656119900083263947,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 17:13:08.000,0.11990008326394671107,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-04 19:40:57.000,0.16642237005299357387,0.9,19
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 02:25:11.000,0.03663274745605920417,0.9,2
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 05:25:19.000,0.05662472242783123654,0.9,5
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 08:25:35.000,0.27625739644970414610,0.9,8
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 11:25:38.000,0.09663982227159122573,0.9,11
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 14:25:48.000,0.13654024051803885190,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 14:26:52.000,0.56249999999999999993,0.9,14
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 17:25:56.000,0.08594815825375170532,0.9,17
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 20:26:06.000,0.13987049028677150683,0.9,20
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-07-02 23:23:51.000,0.09113924050632911392,0.9,23
1235,R-1/TR -- 900 VA,BAYUNG LENCIR,SINDANG MARGA,2021-08-29 08:15:49.000,0.05912287194670614354,0.9,8
1235,R-1/TR -- 900 VA,BAYUNG LENCIR,SINDANG MARGA,2021-08-29 11:15:55.000,0.04997223764575235925,0.9,11
1235,R-1/TR -- 900 VA,BAYUNG LENCIR,SINDANG MARGA,2021-08-29 17:16:14.000,0.04163004764327674715,0.9,17
1235,R-1/TR -- 900 VA,BAYUNG LENCIR,SINDANG MARGA,2021-08-29 18:02:58.000,0.07703281027104136947,0.9,18
1235,R-1/TR -- 900 VA,BAYUNG LENCIR,SINDANG MARGA,2021-08-29 21:02:46.000,0.07675194660734148969,0.9,21
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 00:03:40.000,0.12654949121184088713,0.9,0
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 03:03:49.000,0.11990008326394671107,0.9,3
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 06:03:58.000,0.11656952539550374688,0.9,6
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 09:04:07.000,0.00999167360532889259,0.9,9
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 12:04:17.000,0.15319148936170212653,0.9,12
2250,R-1/TR -- 900 VA,KELUANG,SUMBER AGUNG,2021-05-21 18:04:35.000,0.11990008326394671107,0.9,18
